optimizer,best_params,run,score
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",60,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",61,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",62,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",63,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",64,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",65,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",66,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",67,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",68,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",69,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",70,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",71,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",72,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",73,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",74,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",75,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",76,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",77,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",78,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",79,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",80,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",81,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",82,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",83,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",84,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",85,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",86,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",87,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",88,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",89,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",90,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",91,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",92,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",93,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",94,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",95,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",96,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",97,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",98,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",99,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",100,2103.6055893151993
